,Form,Topic Category,Rank,Type,Polarity
658,dinner,concept,8,Top>Product>Food,P
661,dinner,concept,11,Top>Event,P
662,cleaner,concept,12,Top>OtherEntity>Vocation,P
664,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
688,Wi-Fi,concept,14,Top>OtherEntity>MethodSystem,P
691,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
692,bed,concept,2,Top>Location>GeographicalEntity>WaterForm>Channel,P
693,breakfast,concept,3,Top>Event,P
694,breakfast,concept,4,Top>Product>Food,P
696,staff,concept,6,Top>Organization,P
697,room,concept,7,Top>Location>Facility,P
698,room,concept,8,Top>Location>Facility,P
716,staff,concept,11,Top>Organization,P
717,friendly,concept,12,Top,P
722,Grand Park,entity,1,Top>Location>Facility>Park,P
728,food,concept,5,Top>Product>Food,P
731,Arabian,concept,8,Top>Person,P
760,spirit,concept,10,Top,P
763,people,concept,1,Top>Person,P
767,Arabian,concept,5,Top>Person,P
769,hotel room,concept,7,Top,P
772,ornament,concept,1,Top>OtherEntity,P
786,feminine,concept,15,Top,P
788,friendly,concept,17,Top,P
813,Wi-Fi,concept,19,Top>OtherEntity>MethodSystem,P
817,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
818,speaker,concept,2,Top>Person,P
820,speaker,concept,4,Top>Person,P
821,speaker,concept,5,Top>OtherEntity>Vocation,P
851,room,concept,16,Top>Location>Facility,P
854,room,concept,19,Top>Location>Facility,P
857,West Bank,entity,3,Top>Organization>Company>FinancialCompany>BankingCompany>BankingServices>Bank,P
858,Milk Grotto,entity,4,Top,P
863,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
875,Palestinian,concept,14,Top>Person,P
881,Belen,entity,2,Top>Location>GeoPoliticalEntity>City,P
883,Bet Lahem Live Festival,entity,4,Top>Event,P
886,people,concept,2,Top>Person,P
887,group,concept,3,Top>Organization,P
888,friend,concept,4,Top>Person,P
891,world,concept,7,Top>Location>AstralBody>Planet,P
894,city,concept,10,Top>Location>GeoPoliticalEntity>City,P
896,staff,concept,12,Top>Organization,P
902,Palestinian,concept,18,Top>Person,P
907,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
909,husband,concept,4,Top>Person,P
914,balcony,concept,9,Top>Location,P
915,room,concept,10,Top>Location>Facility,P
916,stuntman,concept,11,Top>OtherEntity>Vocation,P
920,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
922,food,concept,3,Top>Product>Food,P
923,room,concept,4,Top>Location>Facility,P
924,room,concept,5,Top>Location>Facility,P
930,friendly,concept,6,Top,P
933,staff,concept,9,Top>Organization,P
934,friendly,concept,10,Top,P
935,balcony,concept,11,Top>Location,P
936,room,concept,12,Top>Location>Facility,P
938,room,concept,14,Top>Location>Facility,P
941,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
949,balcony,concept,9,Top>Location,P
950,room,concept,10,Top>Location>Facility,P
951,bottle,concept,11,Top>Product>Utensil>Container,P
953,room,concept,13,Top>Location>Facility,P
956,star,concept,2,Top>OtherEntity>Vocation,P
957,channel,concept,3,Top>Location>GeographicalEntity>WaterForm>Channel,P
963,channel,concept,9,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>MediaCompany,P
964,balcony,concept,10,Top>Location,P
965,star,concept,11,Top>Location>AstralBody>Star,P
967,English Channel,entity,1,Top>Location>GeographicalEntity>WaterForm>Channel,P
969,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
971,bed,concept,3,Top>Location>GeographicalEntity>WaterForm>Channel,P
977,friendly,concept,9,Top,P
982,Wi-Fi,concept,14,Top>OtherEntity>MethodSystem,P
985,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
986,family,concept,2,Top>Organization,P
987,breakfast,concept,3,Top>Event,P
988,breakfast,concept,4,Top>Product>Food,P
991,friendly,concept,7,Top,P
992,service,concept,8,Top>Product>ProfessionalService,P
994,room,concept,10,Top>Location>Facility,P
995,room,concept,11,Top>Location>Facility,P
1000,bathroom,concept,5,Top>Location>Facility,P
1002,room,concept,7,Top>Location>Facility,P
1004,room,concept,9,Top>Location>Facility,P
1007,complaint,concept,3,Top>OtherEntity>Disease,P
1011,friendly,concept,7,Top,P
1012,complaint,concept,8,Top,P
1014,room,concept,10,Top>Location>Facility,P
1015,room,concept,11,Top>Location>Facility,P
1021,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
1029,place,concept,10,Top>Location,P
1038,question,concept,2,Top,P
1054,lunch,concept,1,Top>Product>Food,P
1057,breakfast,concept,4,Top>Event,P
1058,breakfast,concept,5,Top>Product>Food,P
1059,staff,concept,6,Top>Organization,P
1060,friendly,concept,7,Top,P
1067,buffet,concept,5,Top,P
1068,breakfast,concept,6,Top>Event,P
1069,breakfast,concept,7,Top>Product>Food,P
1072,room,concept,10,Top>Location>Facility,P
1074,room,concept,12,Top>Location>Facility,P
1075,Sheraton,entity,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
1080,condition,concept,3,Top,P
1081,food,concept,4,Top>Product>Food,P
1086,Tour,entity,1,Top>Person>LastName,P
1090,bus,concept,3,Top>Product>Machine>Vehicle,P
1097,friendly,concept,10,Top,P
1101,plan,concept,14,Top>OtherEntity>Doctrine>Plan,P
1104,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
1105,location,concept,2,Top>Location>Address,P
1106,location,concept,3,Top>Location,P
1120,star,concept,2,Top>OtherEntity>Vocation,P
1125,star,concept,7,Top>Location>AstralBody>Star,P
1134,staff,concept,8,Top>Organization,P
1136,room,concept,10,Top>Location>Facility,P
1138,room,concept,12,Top>Location>Facility,P
1141,location,concept,3,Top>Location>Address,P
1142,location,concept,4,Top>Location,P
1143,food,concept,5,Top>Product>Food,P
1150,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
1153,welcome,concept,5,Top>OtherEntity,P
1154,restaurant,concept,6,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Restaurants,P
1155,special,concept,7,Top>Product>CulturalProduct>Broadcast,P
1160,dollar,concept,12,Top>Unit>Currency,P
1164,reception,concept,16,Top,P
1165,staff,concept,17,Top>Organization,P
1166,friendly,concept,18,Top,P
1167,area,concept,19,Top>Location,P
1170,currency,concept,22,Top>Unit>Currency,P
1171,location,concept,1,Top>Location>Address,P
1172,location,concept,2,Top>Location,P
1173,food,concept,3,Top>Product>Food,P
1179,Bethlehem,entity,2,Top>Location>GeoPoliticalEntity,P
1180,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
1184,conference,concept,5,Top>Event>Occasion,P
1185,bathroom,concept,6,Top>Location>Facility,P
1187,living room,concept,8,Top>Location>Facility,P
1188,hall,concept,9,Top>Location>Facility,P
1189,conference,concept,10,Top>Event>Occasion>Conference,P
1191,room,concept,12,Top>Location>Facility,P
1192,conference,concept,13,Top>Event,P
1194,Belen,entity,2,Top>Location>GeoPoliticalEntity>City,P
1195,Shepherds Field,entity,3,Top>Location>Facility>Sport,P
1196,Church of the Nativity,entity,4,Top>Location>Facility,P
1201,profession,concept,2,Top>OtherEntity>Vocation,P
1214,place,concept,15,Top>Location,P
1217,traveler,concept,18,Top>Person,P
1224,mile,concept,25,Top>Unit>PhysicalExtentUnit,P
1236,bed,concept,1,Top>Location>GeographicalEntity>WaterForm>Channel,P
1240,shower,concept,5,Top>Event>NaturalPhenomena,P
1245,job,concept,10,Top>OtherEntity>Vocation,P
1247,bathroom,concept,12,Top>Location>Facility,P
1255,Jordan,entity,2,Top>Location>GeoPoliticalEntity>Country,P
1256,Belen,entity,3,Top>Location>GeoPoliticalEntity>City,P
1261,hotel,concept,4,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
1273,tourism agency,concept,16,Top,P
1274,paradise,concept,17,Top>Location,P
1282,housing,concept,25,Top>Location>Facility,P
1285,hall,concept,28,Top>Location>Facility,P
1288,Wi-Fi,concept,31,Top>OtherEntity>MethodSystem,P
1297,condition,concept,2,Top,P
1298,food,concept,3,Top>Product>Food,P
1299,place,concept,4,Top>Location,P
1304,tourist,concept,9,Top>Person,P
1322,friendly,concept,5,Top,P
1323,store,concept,6,Top>Location>Facility>Market,P
1324,staff,concept,7,Top>Organization,P
1325,friendly,concept,8,Top,P
1333,friend,concept,2,Top>Person,P
1334,proximity,concept,3,Top>Location,P
1335,food,concept,4,Top>Product>Food,P
1337,room,concept,6,Top>Location>Facility,P
1339,room,concept,8,Top>Location>Facility,P
1345,gravy,concept,3,Top>Product>Food>CookedPlate,P
1347,sauce,concept,5,Top>Product>Food>CookedPlate,P
1356,meat,concept,14,Top>Product>Food>Meat,P
1357,potato,concept,15,Top>LivingThing>Flora,P
1359,rice,concept,17,Top>Product>Food>FruitOrVegetable,P
1360,rice,concept,18,Top>LivingThing>Flora,P
1362,Belen,entity,2,Top>Location>GeoPoliticalEntity>City,P
1380,star,concept,15,Top>OtherEntity>Vocation,P
1382,channel,concept,17,Top>Location>GeographicalEntity>WaterForm>Channel,P
1406,staff,concept,41,Top>Organization,P
1409,Christian,concept,44,Top>Person,P
1411,channel,concept,46,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>MediaCompany,P
1413,star,concept,48,Top>Location>AstralBody>Star,P
1416,satellite,concept,51,Top,P
1417,interest,concept,52,Top,P
1428,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
1429,bed,concept,3,Top>Location>GeographicalEntity>WaterForm>Channel,P
1430,international standard,concept,4,Top,P
1431,star,concept,5,Top>OtherEntity>Vocation,P
1438,breakfast,concept,12,Top>Event,P
1439,breakfast,concept,13,Top>Product>Food,P
1443,room,concept,17,Top>Location>Facility,P
1444,star,concept,18,Top>Location>AstralBody>Star,P
1445,waiter,concept,19,Top>OtherEntity>Vocation,P
1446,start,concept,20,Top>Process,P
1449,room,concept,23,Top>Location>Facility,P
1450,waiter,concept,24,Top>OtherEntity>Vocation,P
1452,construction,concept,1,Top,P
1467,place,concept,16,Top>Location,P
1469,pilgrim,concept,18,Top>Person,P
1470,staff,concept,19,Top>Organization,P
1471,friendly,concept,20,Top,P
1472,window,concept,21,Top>Product,P
1476,horse,concept,25,Top>LivingThing>Animal>Vertebrate>Mammal,P
1490,bathroom,concept,13,Top>Location>Facility,P
1492,room,concept,15,Top>Location>Facility,P
1494,hall,concept,17,Top>Location>Facility,P
1495,Wi-Fi,concept,18,Top>OtherEntity>MethodSystem,P
1498,room,concept,21,Top>Location>Facility,P
1505,location,concept,5,Top>Location>Address,P
1506,single person,concept,6,Top>Person,P
1508,location,concept,8,Top>Location,P
1516,room,concept,16,Top>Location>Facility,P
1517,room,concept,17,Top>Location>Facility,P
1519,Belen,entity,2,Top>Location>GeoPoliticalEntity>City,P
1522,Christian,entity,5,Top>Person>LastName,P
1523,people,concept,1,Top>Person,P
1524,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
1525,heart,concept,3,Top>LivingThing>BodyPart,P
1527,faithful,concept,5,Top>Person,P
1528,paradise,concept,6,Top>Location,P
1529,place,concept,7,Top>Location,P
1532,staff,concept,10,Top>Organization,P
1533,faith,concept,11,Top,P
1546,gravy,concept,3,Top>Product>Food>CookedPlate,P
1548,sauce,concept,5,Top>Product>Food>CookedPlate,P
1552,food,concept,9,Top>Product>Food,P
1555,beverage,concept,12,Top>Product>Food>Beverage,P
1557,meat,concept,14,Top>Product>Food>Meat,P
1559,potato,concept,16,Top>LivingThing>Flora,P
1561,rice,concept,18,Top>Product>Food>FruitOrVegetable,P
1563,rice,concept,20,Top>LivingThing>Flora,P
1571,wing,concept,7,Top>LivingThing>BodyPart,P
1579,chassis,concept,15,Top>Product,P
1614,store,concept,3,Top>Location>Facility,P
1618,restaurant,concept,7,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Restaurants,P
1620,buffet,concept,9,Top,P
1625,store,concept,14,Top>Location>Facility>Market,P
1629,performance,concept,18,Top>Process,P
1632,meal,concept,21,Top>Product>Food,P
1634,store,concept,23,Top>Location>Facility>Market,P
1642,Arabic,concept,3,Top>OtherEntity>Language,P
1644,buffet,concept,5,Top,P
1645,food,concept,6,Top>Product>Food,P
1646,place,concept,7,Top>Location,P
1648,Arabic,concept,9,Top>OtherEntity>Language,P
1650,Arabic,concept,11,Top>OtherEntity>Language,P
1651,Arabic,concept,12,Top,P
1653,hall,concept,14,Top>Location>Facility,P
1657,The staff,entity,2,Top>Organization,P
1658,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
1659,connection,concept,2,Top>Process,P
1662,welcome,concept,5,Top>OtherEntity,P
1663,shower,concept,6,Top>Event>NaturalPhenomena,P
1664,stall,concept,7,Top>Location>Facility,P
1665,friendly,concept,8,Top,P
1666,place,concept,9,Top>Location,P
1667,reception,concept,10,Top,P
1669,bathroom,concept,12,Top>Location>Facility,P
1672,connection,concept,15,Top,P
1673,room,concept,16,Top>Location>Facility,P
1674,kiosk,concept,17,Top>Location>Facility>Market,P
1677,Wi-Fi,concept,20,Top>OtherEntity>MethodSystem,P
1682,room,concept,25,Top>Location>Facility,P
1691,Wi-Fi,concept,9,Top>OtherEntity>MethodSystem,P
1696,selection,concept,2,Top>Organization,P
1702,staff,concept,8,Top>Organization,P
1703,friendly,concept,9,Top,P
1713,friend,concept,4,Top>Person,P
1715,food,concept,6,Top>Product>Food,P
1718,air conditioning,concept,9,Top,P
1723,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
1724,bed,concept,2,Top>Location>GeographicalEntity>WaterForm>Channel,P
1726,paradise,concept,4,Top>Location,P
1729,staff,concept,7,Top>Organization,P
1730,friendly,concept,8,Top,P
1731,bathroom,concept,9,Top>Location>Facility,P
1732,room,concept,10,Top>Location>Facility,P
1735,room,concept,13,Top>Location>Facility,P
1738,Pellegrini,entity,3,Top>Person>LastName,P
1758,buffet,concept,9,Top,P
1762,food,concept,13,Top>Product>Food,P
1766,service,concept,17,Top>Product>ProfessionalService,P
1803,European,concept,22,Top>Person,P
1811,channel,concept,2,Top>Location>GeographicalEntity>WaterForm>Channel,P
1812,welcome,concept,3,Top>OtherEntity,P
1813,reception,concept,4,Top,P
1815,channel,concept,6,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>MediaCompany,P
1817,Bethlehem,entity,2,Top>Location>GeoPoliticalEntity,P
1820,breakfast,concept,3,Top>Event,P
1821,breakfast,concept,4,Top>Product>Food,P
1824,room,concept,7,Top>Location>Facility,P
1826,room,concept,9,Top>Location>Facility,P
1827,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
1828,approach,concept,2,Top>Process,P
1829,friendly,concept,3,Top,P
1831,service,concept,5,Top>Product>ProfessionalService,P
1841,traveler,concept,3,Top>Person,P
1855,entrance,concept,3,Top>Location,P
1858,room,concept,6,Top>Location>Facility,P
1859,room,concept,7,Top>Location>Facility,P
1861,home,concept,2,Top>Location>Facility,P
1862,star,concept,3,Top>OtherEntity>Vocation,P
1863,arrogant,concept,4,Top,P
1864,place,concept,5,Top>Location,P
1865,dinner,concept,6,Top>Product>Food,P
1867,star,concept,8,Top>Location>AstralBody>Star,P
1868,dinner,concept,9,Top>Event,P
1874,location,concept,2,Top>Location>Address,P
1876,shower,concept,4,Top>Event>NaturalPhenomena,P
1877,location,concept,5,Top>Location,P
1883,room,concept,11,Top>Location>Facility,P
1887,room,concept,15,Top>Location>Facility,P
1888,Eid,entity,1,Top>Person>FirstName,P
1889,Mary,entity,2,Top>Person>FirstName,P
1890,Hebron,entity,3,Top>Location>GeoPoliticalEntity>City,P
1892,street,concept,1,Top>Location>Facility>Line,P
1894,restaurant,concept,3,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Restaurants,P
1895,road,concept,4,Top>Location>Facility>Line,P
1896,friendly,concept,5,Top,P
1897,service,concept,6,Top>Product>ProfessionalService,P
1898,road,concept,7,Top>Location>Facility>Line,P
1899,area,concept,8,Top>Location,P
1900,customer,concept,9,Top>Organization,P
1902,people,concept,2,Top>Person,P
1903,hotel,concept,3,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
1904,home,concept,4,Top>Location>Facility,P
1925,staff,concept,25,Top>Organization,P
1929,caramel,concept,29,Top>Product>Food>CookedPlate,P
1930,candy,concept,30,Top>Product>Food>CookedPlate,P
1931,room,concept,31,Top>Location>Facility,P
1934,sweet,concept,34,Top>Product>Food>CookedPlate,P
1937,room,concept,37,Top>Location>Facility,P
1944,area,concept,4,Top>Location,P
1945,Internet,concept,5,Top>OtherEntity>MethodSystem,P
1947,spa,concept,7,Top>Location>Facility,P
1948,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
1951,friendly,concept,4,Top,P
1957,room,concept,10,Top>Location>Facility,P
1958,spa,concept,11,Top>Location>Facility,P
1959,room,concept,12,Top>Location>Facility,P
1961,singer,concept,1,Top>OtherEntity>Vocation,P
1963,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
1964,food,concept,2,Top>Product>Food,P
1965,place,concept,3,Top>Location,P
1966,team,concept,4,Top>Organization>SportsOrganization>SportsTeam,P
1967,friendly,concept,5,Top,P
1968,team,concept,6,Top>Organization,P
1970,room,concept,8,Top>Location>Facility,P
1971,room,concept,9,Top>Location>Facility,P
1977,location,concept,4,Top>Location>Address,P
1981,location,concept,8,Top>Location,P
1993,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
2000,coffee,concept,8,Top>Product>Food>Beverage,P
2005,food,concept,4,Top>Product>Food,P
2006,snooker,concept,5,Top>OtherEntity>Doctrine>Sports,P
2007,sauna,concept,6,Top,P
2010,swimming-pool,concept,9,Top>Location>Facility,P
2015,pool,concept,14,Top>Location>GeographicalEntity>WaterForm,P
2026,room,concept,10,Top>Location>Facility,P
2027,Wi-Fi,concept,11,Top>OtherEntity>MethodSystem,P
2030,room,concept,14,Top>Location>Facility,P
2034,place,concept,3,Top>Location,P
2036,tour guide,concept,5,Top,P
2037,occasion,concept,6,Top>Event>Occasion,P
2038,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
2042,food,concept,5,Top>Product>Food,P
2044,standard,concept,7,Top>Product,P
2055,standard,concept,8,Top>Product,P
2058,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
2060,love,concept,4,Top>Person,P
2062,Internet,concept,6,Top>OtherEntity>MethodSystem,P
2063,Wi-Fi,concept,7,Top>OtherEntity>MethodSystem,P
2064,love,concept,8,Top>Person,P
2069,space,concept,4,Top>Location,P
2070,space,concept,5,Top>Unit>SpaceUnit,P
2071,food,concept,6,Top>Product>Food,P
2079,room,concept,14,Top>Location>Facility,P
2080,Wi-Fi,concept,15,Top>OtherEntity>MethodSystem,P
2082,room,concept,17,Top>Location>Facility,P
2084,question,concept,1,Top,P
2090,room,concept,7,Top>Location>Facility,P
2092,room,concept,9,Top>Location>Facility,P
2100,Wi-Fi,concept,8,Top>OtherEntity>MethodSystem,P
2108,snooker,concept,5,Top>OtherEntity>Doctrine>Sports,P
2109,service,concept,6,Top>Product>ProfessionalService,P
